... loading data
... building the model
... getting the pretraining functions
... pre-training the model
epoch 434, minibatch 50000/50000, validation error 1.900000 %
epoch 435, minibatch 50000/50000, validation error 1.900000 %
epoch 436, minibatch 50000/50000, validation error 1.900000 %
epoch 437, minibatch 50000/50000, validation error 1.900000 %
epoch 438, minibatch 50000/50000, validation error 1.900000 %
epoch 439, minibatch 50000/50000, validation error 1.900000 %
epoch 440, minibatch 50000/50000, validation error 1.900000 %
epoch 441, minibatch 50000/50000, validation error 1.900000 %
epoch 442, minibatch 50000/50000, validation error 1.900000 %
epoch 443, minibatch 50000/50000, validation error 1.900000 %
epoch 444, minibatch 50000/50000, validation error 1.900000 %
epoch 445, minibatch 50000/50000, validation error 1.900000 %
epoch 446, minibatch 50000/50000, validation error 1.900000 %
epoch 447, minibatch 50000/50000, validation error 1.900000 %
epoch 448, minibatch 50000/50000, validation error 1.900000 %
epoch 449, minibatch 50000/50000, validation error 1.900000 %
epoch 450, minibatch 50000/50000, validation error 1.900000 %
epoch 451, minibatch 50000/50000, validation error 1.900000 %
epoch 452, minibatch 50000/50000, validation error 1.900000 %
epoch 453, minibatch 50000/50000, validation error 1.900000 %
epoch 454, minibatch 50000/50000, validation error 1.900000 %
epoch 455, minibatch 50000/50000, validation error 1.900000 %
epoch 456, minibatch 50000/50000, validation error 1.900000 %
epoch 457, minibatch 50000/50000, validation error 1.900000 %
epoch 458, minibatch 50000/50000, validation error 1.900000 %
epoch 459, minibatch 50000/50000, validation error 1.900000 %
epoch 460, minibatch 50000/50000, validation error 1.900000 %
epoch 461, minibatch 50000/50000, validation error 1.900000 %
epoch 462, minibatch 50000/50000, validation error 1.900000 %
epoch 463, minibatch 50000/50000, validation error 1.900000 %
epoch 464, minibatch 50000/50000, validation error 1.900000 %
epoch 465, minibatch 50000/50000, validation error 1.900000 %
epoch 466, minibatch 50000/50000, validation error 1.900000 %
epoch 467, minibatch 50000/50000, validation error 1.900000 %
epoch 468, minibatch 50000/50000, validation error 1.900000 %
epoch 469, minibatch 50000/50000, validation error 1.900000 %
epoch 470, minibatch 50000/50000, validation error 1.900000 %
epoch 471, minibatch 50000/50000, validation error 1.900000 %
epoch 472, minibatch 50000/50000, validation error 1.900000 %
epoch 473, minibatch 50000/50000, validation error 1.900000 %
epoch 474, minibatch 50000/50000, validation error 1.900000 %
epoch 475, minibatch 50000/50000, validation error 1.900000 %
epoch 476, minibatch 50000/50000, validation error 1.900000 %
epoch 477, minibatch 50000/50000, validation error 1.900000 %
epoch 478, minibatch 50000/50000, validation error 1.900000 %
epoch 479, minibatch 50000/50000, validation error 1.900000 %
epoch 480, minibatch 50000/50000, validation error 1.900000 %
epoch 481, minibatch 50000/50000, validation error 1.900000 %
epoch 482, minibatch 50000/50000, validation error 1.900000 %
epoch 483, minibatch 50000/50000, validation error 1.900000 %
epoch 484, minibatch 50000/50000, validation error 1.900000 %
epoch 485, minibatch 50000/50000, validation error 1.900000 %
epoch 486, minibatch 50000/50000, validation error 1.900000 %
epoch 487, minibatch 50000/50000, validation error 1.900000 %
epoch 488, minibatch 50000/50000, validation error 1.900000 %
epoch 489, minibatch 50000/50000, validation error 1.900000 %
epoch 490, minibatch 50000/50000, validation error 1.900000 %
epoch 491, minibatch 50000/50000, validation error 1.900000 %
epoch 492, minibatch 50000/50000, validation error 1.900000 %
epoch 493, minibatch 50000/50000, validation error 1.900000 %
epoch 494, minibatch 50000/50000, validation error 1.900000 %
epoch 495, minibatch 50000/50000, validation error 1.900000 %
epoch 496, minibatch 50000/50000, validation error 1.900000 %
epoch 497, minibatch 50000/50000, validation error 1.900000 %
epoch 498, minibatch 50000/50000, validation error 1.900000 %
epoch 499, minibatch 50000/50000, validation error 1.900000 %
epoch 500, minibatch 50000/50000, validation error 1.900000 %
epoch 501, minibatch 50000/50000, validation error 1.900000 %
epoch 502, minibatch 50000/50000, validation error 1.900000 %
epoch 503, minibatch 50000/50000, validation error 1.900000 %
epoch 504, minibatch 50000/50000, validation error 1.900000 %
epoch 505, minibatch 50000/50000, validation error 1.900000 %
epoch 506, minibatch 50000/50000, validation error 1.900000 %
epoch 507, minibatch 50000/50000, validation error 1.900000 %
epoch 508, minibatch 50000/50000, validation error 1.900000 %
epoch 509, minibatch 50000/50000, validation error 1.900000 %
epoch 510, minibatch 50000/50000, validation error 1.900000 %
epoch 511, minibatch 50000/50000, validation error 1.900000 %
epoch 512, minibatch 50000/50000, validation error 1.900000 %
epoch 513, minibatch 50000/50000, validation error 1.900000 %
epoch 514, minibatch 50000/50000, validation error 1.900000 %
epoch 515, minibatch 50000/50000, validation error 1.900000 %
epoch 516, minibatch 50000/50000, validation error 1.900000 %
epoch 517, minibatch 50000/50000, validation error 1.900000 %
epoch 518, minibatch 50000/50000, validation error 1.900000 %
epoch 519, minibatch 50000/50000, validation error 1.900000 %
epoch 520, minibatch 50000/50000, validation error 1.900000 %
epoch 521, minibatch 50000/50000, validation error 1.900000 %
epoch 522, minibatch 50000/50000, validation error 1.900000 %
epoch 523, minibatch 50000/50000, validation error 1.900000 %
epoch 524, minibatch 50000/50000, validation error 1.900000 %
epoch 525, minibatch 50000/50000, validation error 1.900000 %
epoch 526, minibatch 50000/50000, validation error 1.900000 %
epoch 527, minibatch 50000/50000, validation error 1.900000 %
epoch 528, minibatch 50000/50000, validation error 1.900000 %
epoch 529, minibatch 50000/50000, validation error 1.900000 %
epoch 530, minibatch 50000/50000, validation error 1.900000 %
epoch 531, minibatch 50000/50000, validation error 1.900000 %
epoch 532, minibatch 50000/50000, validation error 1.900000 %
epoch 533, minibatch 50000/50000, validation error 1.900000 %
epoch 534, minibatch 50000/50000, validation error 1.900000 %
epoch 535, minibatch 50000/50000, validation error 1.900000 %
epoch 536, minibatch 50000/50000, validation error 1.900000 %
epoch 537, minibatch 50000/50000, validation error 1.900000 %
epoch 538, minibatch 50000/50000, validation error 1.900000 %
epoch 539, minibatch 50000/50000, validation error 1.900000 %
epoch 540, minibatch 50000/50000, validation error 1.910000 %
epoch 541, minibatch 50000/50000, validation error 1.910000 %
epoch 542, minibatch 50000/50000, validation error 1.910000 %
epoch 543, minibatch 50000/50000, validation error 1.910000 %
epoch 544, minibatch 50000/50000, validation error 1.910000 %
epoch 545, minibatch 50000/50000, validation error 1.910000 %
epoch 546, minibatch 50000/50000, validation error 1.910000 %
epoch 547, minibatch 50000/50000, validation error 1.910000 %
epoch 548, minibatch 50000/50000, validation error 1.910000 %
epoch 549, minibatch 50000/50000, validation error 1.910000 %
epoch 550, minibatch 50000/50000, validation error 1.910000 %
epoch 551, minibatch 50000/50000, validation error 1.910000 %
epoch 552, minibatch 50000/50000, validation error 1.910000 %
epoch 553, minibatch 50000/50000, validation error 1.910000 %
epoch 554, minibatch 50000/50000, validation error 1.910000 %
epoch 555, minibatch 50000/50000, validation error 1.910000 %
epoch 556, minibatch 50000/50000, validation error 1.910000 %
epoch 557, minibatch 50000/50000, validation error 1.910000 %
epoch 558, minibatch 50000/50000, validation error 1.910000 %
epoch 559, minibatch 50000/50000, validation error 1.910000 %
epoch 560, minibatch 50000/50000, validation error 1.910000 %
epoch 561, minibatch 50000/50000, validation error 1.910000 %
epoch 562, minibatch 50000/50000, validation error 1.910000 %
epoch 563, minibatch 50000/50000, validation error 1.910000 %
epoch 564, minibatch 50000/50000, validation error 1.910000 %
epoch 565, minibatch 50000/50000, validation error 1.910000 %
epoch 566, minibatch 50000/50000, validation error 1.910000 %
epoch 567, minibatch 50000/50000, validation error 1.910000 %
epoch 568, minibatch 50000/50000, validation error 1.910000 %
epoch 569, minibatch 50000/50000, validation error 1.910000 %
epoch 570, minibatch 50000/50000, validation error 1.910000 %
epoch 571, minibatch 50000/50000, validation error 1.910000 %
epoch 572, minibatch 50000/50000, validation error 1.910000 %
epoch 573, minibatch 50000/50000, validation error 1.910000 %
epoch 574, minibatch 50000/50000, validation error 1.910000 %
epoch 575, minibatch 50000/50000, validation error 1.910000 %
epoch 576, minibatch 50000/50000, validation error 1.910000 %
epoch 577, minibatch 50000/50000, validation error 1.910000 %
epoch 578, minibatch 50000/50000, validation error 1.910000 %
epoch 579, minibatch 50000/50000, validation error 1.910000 %
epoch 580, minibatch 50000/50000, validation error 1.910000 %
epoch 581, minibatch 50000/50000, validation error 1.910000 %
epoch 582, minibatch 50000/50000, validation error 1.910000 %
epoch 583, minibatch 50000/50000, validation error 1.910000 %
epoch 584, minibatch 50000/50000, validation error 1.910000 %
epoch 585, minibatch 50000/50000, validation error 1.910000 %
epoch 586, minibatch 50000/50000, validation error 1.910000 %
epoch 587, minibatch 50000/50000, validation error 1.910000 %
epoch 588, minibatch 50000/50000, validation error 1.910000 %
epoch 589, minibatch 50000/50000, validation error 1.910000 %
epoch 590, minibatch 50000/50000, validation error 1.910000 %
epoch 591, minibatch 50000/50000, validation error 1.910000 %
epoch 592, minibatch 50000/50000, validation error 1.910000 %
epoch 593, minibatch 50000/50000, validation error 1.910000 %
epoch 594, minibatch 50000/50000, validation error 1.910000 %
epoch 595, minibatch 50000/50000, validation error 1.910000 %
epoch 596, minibatch 50000/50000, validation error 1.910000 %
epoch 597, minibatch 50000/50000, validation error 1.910000 %
epoch 598, minibatch 50000/50000, validation error 1.910000 %
epoch 599, minibatch 50000/50000, validation error 1.910000 %
Optimization complete with best validation score of 1.890000 %, on iteration 15000000, with test performance 1.970000 %
The training code for file SdA.py ran for 1171.31m
